text,time,impressions,engagements,engagement_rate,retweets,replies,likes,user_profile_clicks,url_clicks,hashtag_clicks,detail_expands,follows,email_tweet,media_views,media_engagements
"Vol 32(6) is now available. Papers on virtual reality, AFL, triathlon, rugby league, &amp; marathon, among others. http://t.co/wMSbhj5t0L",2014-02-27 16:53 +0000,2993,110,0.036752422,7,0,4,5,75,0,19,0,0,0,0
"Vol 32(5) is now available. Papers on coaching behaviours, golf, fitness in children, magnesium status, among others. http://t.co/oJEt9hI2xV",2014-02-26 11:45 +0000,5389,199,0.036927074,12,0,10,18,117,0,41,1,0,0,0
Vol 32(4) is also now available. Notable contributions from @s_fawkner @alannevill1 @sparks_andy @close_nutrition http://t.co/iLB5PxgPXc,2014-02-24 14:33 +0000,2741,140,0.05107625,2,0,4,17,77,0,37,3,0,0,0
Hot on the heels of Vol 32(2) comes Vol 32(3)! Notable contribution by @ingham_steve http://t.co/eIAZc885pY,2014-02-24 14:29 +0000,2229,76,0.034096007,1,0,0,0,53,0,21,0,0,0,0
Vol 32(2) is now available. Contribution from @JdcUtad http://t.co/FZRpS5hGhx,2014-02-21 16:45 +0000,2247,94,0.041833556,3,0,1,4,73,0,13,0,0,0,0
Vol 32(1) is now available. Contributions from @alannevill1 @WinterEdward @carling_chris @Prof_Landers @NicoDelorme http://t.co/LXN4OviIFw,2014-02-21 16:41 +0000,2513,108,0.042976522,4,0,1,5,62,0,36,0,0,0,0
#ff #JSSEditors @alannevill1 @WinterEdward @grantabt @AndyLane27 @gareth_radical4 @rich_davison @s_fawkner @WvanMechelen,2014-02-21 16:33 +0000,1904,56,0.029411765,1,0,1,19,0,0,35,0,0,0,0
Free JSS papers now available authored by @NicoDelorme @Robertson_SJ @ProfRobNewton #JSSFeaturedArticles @tandfsport http://t.co/9dGdfDyZqv,2014-02-19 11:51 +0000,2880,141,0.048958333,6,0,2,12,90,1,30,0,0,0,0
Many thanks to Prof. Andy Lane @AndyLane27 for providing those #JSSPublishingTips. Stay tuned for more in the futureâ€_,2014-02-18 10:14 +0000,1857,47,0.025309639,0,0,1,16,0,9,21,0,0,0,0
Join us in about 10 mins when Prof. Andy Lane @AndyLane27 will be giving his top tips for publishing in JSS.,2014-02-18 09:51 +0000,1764,29,0.016439909,0,0,2,7,0,0,20,0,0,0,0
Drop by on Tuesday at 10am GMT when Psychology Section Editor Prof. Andy Lane @AndyLane27 will be giving his top tips for publishing in JSS.,2014-02-14 16:49 +0000,1889,15,0.007940709,2,0,2,3,0,0,8,0,0,0,0
Please welcome our Psychology Section Editor @AndyLane27 to Twitter!,2014-02-09 11:26 +0000,2932,131,0.0446794,3,1,2,22,0,0,103,0,0,0,0
@robbie_deckard Hi Robbie. Complete our survey and it could be free :-) https://t.co/QmnlzSBdz7,2014-02-08 19:05 +0000,447,64,0.143176734,0,1,0,0,38,0,25,0,0,0,0
New paper: Rankings in professional menâ€™s tennis: a rich but underutilized source of information @teejie #JSSInPress http://t.co/2NmqkoCZ5B,2014-02-08 11:21 +0000,3404,73,0.021445358,3,1,6,3,29,0,31,0,0,0,0
New paper: Senior menâ€™s pacing profiles at the IAAF World Cross Country Championships #JSSInPress http://t.co/hGaGtQybHo,2014-02-08 11:19 +0000,3498,88,0.025157233,5,2,4,7,44,1,24,1,0,0,0
New paper: Performance analysis of elite menâ€™s and womenâ€™s wheelchair basketball teams #JSSInPress @JdcUtad http://t.co/1DFpqUfzdG,2014-02-08 11:12 +0000,2860,60,0.020979021,4,0,2,2,29,0,23,0,0,0,0
New paper: Defensive transition in soccerâ€_A quantitative analysis of German FuÃŸball-Bundesliga 2010/2011 #JSSInPress http://t.co/WgR3eNpEUd,2014-02-08 11:07 +0000,3470,133,0.03832853,7,0,11,13,72,2,28,0,0,0,0
New paper: Monitoring changes in VO2max via the Polar FT40 in female collegiate soccer players #JSSInPress http://t.co/MQgnPG2Px3,2014-02-08 11:04 +0000,3183,83,0.026076029,6,1,6,8,44,1,17,0,0,0,0
New paper: The effect ofâ€_sprint interval exercise on plasma postprandial triacylglycerol levelsâ€_ #JSSInPress http://t.co/YsL92N6xcC,2014-02-06 17:23 +0000,2269,74,0.032613486,2,0,2,5,49,0,16,0,0,0,0
New paper: Neuromuscular control during stepping downâ€_in individuals with/without ankle instability #JSSInPress http://t.co/nR06T4Rcnj,2014-02-06 17:20 +0000,2461,46,0.018691589,2,0,6,3,24,0,11,0,0,0,0
New paper: Isokinetic imbalance of hip muscles in soccer players with osteitis pubis #JSSInPress http://t.co/hubXu0Pm5s,2014-02-06 17:18 +0000,2800,92,0.032857143,4,0,5,6,49,3,24,1,0,0,0
New paper: Validity and reliability of different kinematics methods used for bike fitting #JSSInPress http://t.co/tc6OWoQhYc,2014-02-06 17:17 +0000,3131,85,0.027147876,8,0,9,2,47,1,18,0,0,0,0
New paper: Tackle &amp; impact detection in elite AFL using wearable microsensor technology #JSSInPress @PaulGastin http://t.co/INM5iLEqla,2014-02-06 17:16 +0000,3692,113,0.030606717,7,0,7,8,62,2,27,0,0,0,0
New paper: Effect of sulphurous mineral water in haematological and biochemical markers of muscle damageâ€_ #JSSInPress http://t.co/YfUVr0YHaO,2014-02-06 17:15 +0000,1975,14,0.007088608,1,0,0,0,9,0,4,0,0,0,0
New paper: Reliability of peak running speeds obtained from different incremental treadmill protocols #JSSInPress http://t.co/za35Wn7mxA,2014-02-06 17:14 +0000,2299,69,0.030013049,4,0,6,2,43,1,13,0,0,0,0
Want free access to a particular JSS paper? Tell us which one hereâ€_ https://t.co/QmnlzSBdz7,2014-02-05 11:46 +0000,7676,123,0.016023971,8,0,15,13,56,0,30,1,0,0,0
The survey will be available for 7 days. We'll then make the most popular papers freely available on the JSS website! #JSSSurvey,2014-02-03 16:42 +0000,2310,22,0.00952381,1,0,1,3,0,6,11,0,0,0,0
Which JSS paper would you like to see made freely available on the JSS website? Complete the form to let us know! https://t.co/QmnlzSBdz7,2014-02-03 16:40 +0000,7338,110,0.014990461,12,0,2,21,47,0,27,1,0,0,0
@Jauma_Fernandez Hi Jaime. Please email the Editor-in-Chief @alannevill1 quoting the manuscript number so he can investigate.,2014-02-03 08:47 +0000,266,6,0.022556391,0,0,0,4,0,0,2,0,0,0,0
@Jauma_Fernandez Hi Jaime. Please ask the Section Editor handling your paper for an update. You can do this via the ScholarOne website.,2014-02-03 07:53 +0000,252,7,0.027777778,0,1,0,1,0,0,5,0,0,0,0
"@Prof_Landers thoughts? â€œ@Josh1Jacobson dissipation of tendon elasticity, altered movement mechanics? Sand terrible for biomotor patterns.â€ù",2014-02-02 21:50 +0000,274,25,0.091240876,0,1,0,2,0,0,22,0,0,0,0
New paper: investigation into breast support/sports bra use in female runners of the 2012 London Marathon #JSSInPress http://t.co/Ej3h16JLPS,2014-02-01 16:43 +0000,2652,73,0.027526395,2,1,1,3,37,1,28,0,0,0,0
New paper: Swing kinematics of male and female skilled golfers following prolonged putting practice #JSSInPress http://t.co/5qP3bDXaIb,2014-02-01 16:40 +0000,3452,64,0.018539977,3,1,3,5,35,3,14,0,0,0,0
New paper: Influence of regression model &amp; initial intensity of an incremental test on the relationshipâ€_ #JSSInPress http://t.co/h4lg5qdpTV,2014-02-01 16:39 +0000,2519,59,0.023421993,2,0,3,7,29,3,15,0,0,0,0
New paper: The microcycle of inflammation and performance changes after a basketball match #JSSInPress http://t.co/6KZraSyEdn,2014-02-01 16:36 +0000,3573,67,0.018751749,5,0,5,3,39,1,14,0,0,0,0
New paper: The A55T &amp; K153R polymorphisms of MSTN gene are associated with the strength training-inducedâ€_ #JSSInPress http://t.co/oCmKP1f58W,2014-02-01 16:35 +0000,1766,20,0.011325028,0,0,0,1,13,0,6,0,0,0,0
New paper: Emotional pictures impact repetitive sprint ability test on cycle ergometre #JSSInPress http://t.co/caCYe8d1Lg,2014-02-01 16:34 +0000,1998,34,0.017017017,2,0,2,0,24,0,5,1,0,0,0
New paper: Perceived environmental characteristics &amp; psychosocial factors associated with PAâ€_ #JSSInPress http://t.co/9uoRCL6Ewt,2014-02-01 16:33 +0000,2387,42,0.017595308,1,0,2,3,30,1,5,0,0,0,0
New paper: Haptic perception accuracy depending on self-produced movement #JSSInPress http://t.co/OTiuGPM5jl,2014-02-01 16:31 +0000,2160,12,0.005555556,2,0,1,0,8,0,1,0,0,0,0
New paper: Perception of effort in morning-type cyclists is lower when exercising in the morning #JSSInPress http://t.co/MJw9J2Gcmi,2014-02-01 16:30 +0000,3393,86,0.025346301,8,0,3,8,34,2,31,0,0,0,0
New paper: Reliability &amp; validity of the Yo-Yo intermittent recovery test level 1 in young soccer players #JSSInPress http://t.co/Q89Bdq4lRt,2014-02-01 16:29 +0000,3719,161,0.043291207,11,0,15,6,94,0,34,1,0,0,0
New paper: WBV: unsupervised training or combined with a supervised multi-purpose exercise for fitness? #JSSInPress http://t.co/m59N1wuokH,2014-02-01 16:28 +0000,1727,31,0.017950203,0,0,1,0,20,1,9,0,0,0,0
New paper: Landing ground reaction forces in figure skaters and non-skaters #JSSInPress http://t.co/9gIItiBXST,2014-02-01 16:22 +0000,1791,22,0.01228364,2,0,0,2,12,0,6,0,0,0,0
New paper: Monitoring of immunological parameters in adolescent basketball athletesâ€_ #JSSInPress http://t.co/nDSJ5yevL2,2014-02-01 16:21 +0000,2192,59,0.026916058,1,0,5,1,32,0,20,0,0,0,0
New paper: Effect of sand vs grass training surfaces during an 8-week pre-season conditioning programmeâ€_ #JSSInPress http://t.co/FMYH8eYpDj,2014-02-01 16:20 +0000,4356,195,0.04476584,8,3,14,7,104,1,56,2,0,0,0
New paper: Practice and play as determinants of self-determined motivation in youth soccer players #JSSInPress http://t.co/tZbumFQ8k8,2014-02-01 16:18 +0000,4161,128,0.030761836,10,0,9,6,73,1,29,0,0,0,0
Want some tips on how to get published in an academic journal? Here's a video that'll help... #JSS  http://t.co/zIn0usXyVt,2014-02-01 15:48 +0000,7344,195,0.026552288,17,1,22,28,85,0,42,0,0,0,0
Here is JSS EIC Prof Alan Nevillâ€™s presentation titled â€œCareful preparation is key to quality researchâ€ù @alannevill1 http://t.co/9Z42uWhAQ9,2014-01-28 09:07 +0000,5564,170,0.030553559,7,0,7,13,100,0,42,1,0,0,0
Twinterviews highlighted by @andymiah MT â€œ@GdnHigherEd The world's first Twitter journal of academic research http://t.co/KX3mVubXSeâ€ù,2014-01-27 18:15 +0000,2432,60,0.024671053,1,0,0,3,47,0,9,0,0,0,0
"Presentation slides from JSS EIC Alan Nevill will be posted in the near future. ""Preparation is the key to quality research"" @alannevill1",2014-01-27 11:13 +0000,2151,26,0.012087401,3,0,1,7,0,0,15,0,0,0,0
"Want 14 days free access to all JSS papers from 2012 &amp; 2013? Follow the link to sign in, or register for free accessâ€_ http://t.co/NilCcTNITU",2014-01-21 15:28 +0000,8559,288,0.033648791,46,4,29,19,117,0,71,2,0,0,0
"â€œYouâ€™ve told me what you have found, but you havenâ€™t told me the so-whatâ€ù. Editorial by @WinterEdward &amp; @alannevill1 http://t.co/67qLoiaCTL",2014-01-16 13:13 +0000,3017,180,0.059661916,8,1,0,17,98,0,56,0,0,0,0
All set to go here for the JSS Editorial Board meeting! http://t.co/9pGItet2am,2014-01-14 11:57 +0000,12,6,0.5,3,3,0,0,0,0,0,0,0,0,0
New paper: Transfer of momentum in expert boxers #JSSInPress http://t.co/qE8GiCgKuj,2014-01-10 11:37 +0000,5,10,2,4,1,5,0,0,0,0,0,0,0,0
New paper: Relative age effects in Australian Football League National Draftees #JSSInPress http://t.co/3QVFfkZw5h,2014-01-10 11:33 +0000,31,17,0.548387097,8,1,8,0,0,0,0,0,0,0,0
New paper: How does knee pain affect trunk and knee motion during badminton forehand lunges? #JSSInPress http://t.co/aRorigxqJA,2014-01-10 11:32 +0000,11,8,0.727272727,4,0,4,0,0,0,0,0,0,0,0
New paper: Effects of endurance &amp; HI swimming on the redox status of adolescent male/female swimmers #JSSInPress http://t.co/pKx3v0r16b,2014-01-10 11:31 +0000,13,4,0.307692308,4,0,0,0,0,0,0,0,0,0,0
New paper: Perceived distributed effort in team ball sports #JSSInPress http://t.co/mQn30dIS3B,2014-01-10 11:30 +0000,10,8,0.8,6,0,2,0,0,0,0,0,0,0,0
New paper: The influence of 2 wks of low-vol HI interval training on health outcomes in adolescent boys #JSSInPress http://t.co/KCDn12VHp1,2014-01-10 11:29 +0000,7,8,1.142857143,5,0,3,0,0,0,0,0,0,0,0
New paper: Changes in relaxation time of quadriceps femoris after active recovery/different intensities #JSSInPress http://t.co/cOhOlncUug,2014-01-10 11:28 +0000,2,5,2.5,2,0,3,0,0,0,0,0,0,0,0
New paper: A behavioural dynamic model of the relative age effect #JSSInPress http://t.co/jRbfVtNteL,2014-01-10 11:25 +0000,5,9,1.8,3,0,6,0,0,0,0,0,0,0,0
"New paper: Demands of centre-wicket Battlezone, traditional net-based training &amp; one-day cricket matches #JSSInPress http://t.co/iS70nMQOCS",2014-01-10 11:24 +0000,5,8,1.6,4,0,4,0,0,0,0,0,0,0,0
New paper: Acute effects of static and dynamic stretching on hamstringsâ€™ response times. #JSSInPress http://t.co/LJ3Rvqj7YN,2014-01-10 11:21 +0000,10,15,1.5,7,0,8,0,0,0,0,0,0,0,0
@louisemurphy__ or think about a problem you've encountered in your own sport/activity. Why did it happen? What might be the cause(s)?,2014-01-06 14:32 +0000,3,0,0,0,0,0,0,0,0,0,0,0,0,0
@louisemurphy__ you might start by thinking about which aspect of biomech you enjoy most? Then relate that to an activity/sport you enjoy.,2014-01-06 14:29 +0000,3,1,0.333333333,0,1,0,0,0,0,0,0,0,0,0
@louisemurphy__ Hi Louise. We'd love to be your hero :-) â€_but it's best to develop an idea yourself with help from your supervisor. Howeverâ€_,2014-01-06 14:26 +0000,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Wisdom from @WinterEdward â€œ@AlanRuddock Students use your reading week wisely &amp; study these @JSportsSci editorials http://t.co/naZEXeddZVâ€ù,2014-01-05 18:31 +0000,9,8,0.888888889,5,0,3,0,0,0,0,0,0,0,0
Results from this years author survey on the peer review process. Weâ€™d be interested to hear your thoughts on thisâ€_ http://t.co/mtXkRqnQMJ,2013-12-28 14:13 +0000,7,4,0.571428571,2,1,1,0,0,0,0,0,0,0,0
Looks like we missed Grant as well! @utility_back http://t.co/xtQtDpdVok,2013-12-22 12:23 +0000,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Nice study Neil. Sorry we missed you off the original tweet! @bez1983 http://t.co/xtQtDpdVok,2013-12-22 12:18 +0000,2,1,0.5,0,0,1,0,0,0,0,0,0,0,0
Lower limb joint kinetics during the first stance phase in athletics sprinting: three elite athlete case studies http://t.co/xtQtDpdVok,2013-12-22 11:53 +0000,25,27,1.08,9,1,17,0,0,0,0,0,0,0,0
Strength tests for elite rowers: low- or high-repetition? A new study by @mike_mcguigan and colleagues. http://t.co/Oh70sb8dOf,2013-12-22 11:48 +0000,16,39,2.4375,15,3,20,0,1,0,0,0,0,0,0
#FF JSS Editors @alannevill1 @WinterEdward @gareth_radical4 @rich_davison @s_fawkner @WvanMechelen @grantabt,2013-12-20 11:35 +0000,14,5,0.357142857,4,0,1,0,0,0,0,0,0,0,0
"Ok, there you go, some great tips for getting published in JSS. Alan will now be available for about 30 minutes to answer any questions.",2013-12-19 10:22 +0000,4,1,0.25,1,0,0,0,0,0,0,0,0,0,0
Join us in a few minutes when our Editor-in-Chief @alannevill1 will be giving some tips for getting published in JSS. @basesuk @tandfsport,2013-12-19 09:58 +0000,10,7,0.7,5,0,2,0,0,0,0,0,0,0,0
At 10am (GMT) on Thursday 19/12 our Editor-in-Chief @alannevill1 will be presenting some 'top tips' for getting published in JSS.,2013-12-16 14:06 +0000,10,9,0.9,7,0,2,0,0,0,0,0,0,0,0
Any suggestions?... â€œ@zac1111: @JSportsSci what needs to be looked at next in the field of elite sport and sleep quality?â€ù,2013-12-13 23:30 +0000,7,5,0.714285714,2,3,0,0,0,0,0,0,0,0,0
In our 30th year hereâ€™s some of the ground-breaking research published in JSS as selected by @alannevill1 &amp; the team. http://t.co/XG4nw0njZa,2013-12-13 11:58 +0000,21,20,0.952380952,15,0,5,0,0,0,0,0,0,0,0
Congratulations Amy! â€œ@amy_runner: excited that my publication on stress hormones is now online :) http://t.co/FyrCw6GwxMâ€ù,2013-12-09 11:48 +0000,4,2,0.5,0,1,1,0,0,0,0,0,0,0,0
With the end of the year approaching have a look back over the @tandfsport 2013 Theme of the Month seriesâ€_ http://t.co/ZL9RH0UZtH,2013-12-09 08:50 +0000,10,8,0.8,7,0,1,0,0,0,0,0,0,0,0
"With The Ashes upon us, the @tandfsport Theme of the Month for December is Cricket. Included are several JSS papersâ€_ http://t.co/W09wf8xi7u",2013-12-03 13:26 +0000,14,13,0.928571429,9,1,3,0,0,0,0,0,0,0,0
A comment (http://t.co/tDmoqGwVY7) &amp; response (http://t.co/IeNllOgjDw) to the original FTEM paper (http://t.co/9KTfr8f2Pi)...,2013-12-02 10:18 +0000,2,1,0.5,0,0,1,0,0,0,0,0,0,0,0
New study on the effects of exercise on people with HIV/AIDSâ€_ http://t.co/4BkXzlhnVG,2013-12-02 10:13 +0000,2,4,2,0,0,4,0,0,0,0,0,0,0,0
"Ok, that's all for our Twinterview with Craig today. Many thanks to @craig_twist for being involved! Much appreciated!",2013-11-29 11:48 +0000,5,3,0.6,1,1,1,0,0,0,0,0,0,0,0
". @craig_twist and finally, as a published researcher, what advice would you give on getting published in JSS?",2013-11-29 11:38 +0000,7,3,0.428571429,2,1,0,0,0,0,0,0,0,0,0
. @craig_twist What other areas of Rugby League performance would you like to see studied?,2013-11-29 11:33 +0000,5,2,0.4,0,2,0,0,0,0,0,0,0,0,0
. @craig_twist What's the next research question to answer in this area?,2013-11-29 11:28 +0000,3,1,0.333333333,0,1,0,0,0,0,0,0,0,0,0
. @craig_twist What are the implications of your results for training?,2013-11-29 11:23 +0000,2,1,0.5,0,1,0,0,0,0,0,0,0,0,0
". @craig_twist There seemed to be large diffs in physical performance between U15 &amp; U16, but less so between U16 &amp; U17. Possible reasons?",2013-11-29 11:16 +0000,4,2,0.5,0,1,1,0,0,0,0,0,0,0,0
. @craig_twist About 40-50% of successful ball carrying was explained by sprinting force. What might explain the rest?,2013-11-29 11:12 +0000,4,2,0.5,1,1,0,0,0,0,0,0,0,0,0
. @craig_twist You measured sprinting force. What is that and why is it important in rugby league?,2013-11-29 11:06 +0000,4,2,0.5,1,1,0,0,0,0,0,0,0,0,0
. @craig_twist your study is about ball-carrying in youth Rugby League players. Why did you study this aspect of RL?,2013-11-29 11:04 +0000,4,2,0.5,1,1,0,0,0,0,0,0,0,0,0
"Ok, here with go with our Twinterview with @craig_twist",2013-11-29 11:02 +0000,7,2,0.285714286,1,1,0,0,0,0,0,0,0,0,0
"Our Twinterview today is with Dr Craig Twist, a Reader at Uni of Chester &amp; a @basesuk Accredited Sport &amp; Ex Scientist http://t.co/oW0gTvBFdI",2013-11-29 09:12 +0000,66,6,0.090909091,4,0,1,0,1,0,0,0,0,0,0
Our Twinterview today at 11am GMT is with @craig_twist about his paper on Rugby League @DrKevinLamb @tandfsport http://t.co/McPkCm7rW8,2013-11-29 08:53 +0000,2,2,1,2,0,0,0,0,0,0,0,0,0,0
New study: CV responses to a max test in children. Girls had &lt; CV fitness and slower HR recovery compared to boysâ€_ http://t.co/GDdXLqm97m,2013-11-27 12:09 +0000,4,11,2.75,3,0,8,0,0,0,0,0,0,0,0
New paper published today on salivary &amp; plasma cortisol &amp; testosterone responses during different training protocolsâ€_ http://t.co/8PgvFwoPke,2013-11-27 11:44 +0000,8,7,0.875,1,2,3,0,1,0,0,0,0,0,0
